id,name,lat,lon,address,city,type,trauma_level,rating,avg_response_time_mins,icu_beds_available,verified_status,phone,website,last_updated,blood_inventory.A+,blood_inventory.A-,blood_inventory.B+,blood_inventory.B-,blood_inventory.O+,blood_inventory.O-,blood_inventory.AB+,blood_inventory.AB-
cd51ab52-80a8-43ad-a4a9-db7a71206529,Apex Multispeciality Hospitals,19.220425,72.862857,"Dattapada Road, Next to Suswagat Restaurant, Borivali East, Mumbai",Mumbai,hospital,3,4.83,43,10,True,444-616-8465x94827,https://www.martin.com/,2026-02-19T07:26:57.817753,4,13,5,8,8,1,8,16
3983deea-39ea-4efd-bedf-44537778dc89,Gosalia Hospital,19.195545,72.8364295,"Janet Castle, Opp St Joseph School, Marve Road, Orlem, Mumbai",Mumbai,hospital,3,4.78,17,0,True,829.653.7936,https://www.terry.info/,2026-02-19T07:26:57.818526,13,25,21,23,14,3,20,18
c4a07384-0553-41d8-b2f7-d7c060cd8b2a,Aastha Maternity,19.181414,72.864334,"Bhoomi Residency, Next to Triveni Nagar, Kurar Village, Malad East, Mumbai",Mumbai,hospital,3,4.7,11,6,True,(574)448-9710,https://www.rangel.biz/,2026-02-19T07:26:57.818526,17,8,8,23,12,20,17,20
1cf2f935-cc4f-4f64-94f3-5664f95fa366,Dalvi Hospital,19.2041513,72.8498303,"Vijaykar Wadi, Kandivali West, Mumbai",Mumbai,hospital,3,3.71,32,7,True,(663)523-9674,https://rodriguez-salazar.com/,2026-02-19T07:26:57.818526,23,0,23,17,22,2,10,20
e6db81bb-3a00-4a18-a752-5518dedad657,Navjivan Hospital,19.2174338,72.8501145,"Building No. 3, Block A, Saibaba Mandir Marg, Shastri Nagar, Borivali West, Mumbai",Mumbai,hospital,3,4.32,22,3,False,337.531.2271x6240,http://phelps.com/,2026-02-19T07:26:57.818526,13,23,1,2,4,17,20,16
c6a263cf-b664-405d-977a-461339e59058,Trauma Hospital,19.160433,72.856244,"Sonawala Industry Estate, Goregaon, Mumbai",Mumbai,hospital,3,4.99,18,6,True,650-432-9985,https://www.monroe.net/,2026-02-19T07:26:57.818526,10,7,1,17,25,9,7,1
0ce012de-9c9c-426b-b0ad-5ab68e970f83,Anand Nursing Home,19.225163,72.855001,"SV Road, Mhatre Wadi, Borivali West, Mumbai",Mumbai,hospital,3,4.81,54,2,True,(221)470-7131x208,http://williams-peck.net/,2026-02-19T07:26:57.818526,3,21,0,22,17,0,9,21
4336542c-d0c8-4348-a957-667466f94127,Vidya Hospital,19.175132,72.870689,"Shop No. 21, Heena Gaurav Jewels, Gokuldam Market, General AK Vaidya Marg, Film City Road, Mumbai",Mumbai,hospital,3,3.57,54,2,True,409.794.9794x110,http://www.moss.com/,2026-02-19T07:26:57.818526,11,20,5,12,24,3,4,3
b2bb1d0f-0a74-4415-a2c2-a444e1348c9a,Dr. Bhatt's Hospital,19.1632392,72.8453083,"Hirnen Shopping Centre, Mahatma Gandhi Road, Goregaon West, Mumbai",Mumbai,hospital,3,4.95,48,4,True,(816)891-8963,https://rollins-green.biz/,2026-02-19T07:26:57.818526,4,7,18,16,7,20,13,9
e8cd0131-f98e-4a24-9484-fa94b10a7d2f,Dr. Sudhir Patil Sai Siddhi Clinic,19.170783,72.878466,"Muncipal Colony, General Arun Kumar Vaidya Marg, Santosh Nagar, Sector B, Goregaon, Mumbai",Mumbai,hospital,3,4.93,16,8,True,803-744-2089x54147,http://ramirez.com/,2026-02-19T07:26:57.818526,7,23,13,23,0,12,12,13
a4feaf1a-b4c9-46f3-8041-b1369c87e1bf,Usha Maternity Home,19.200971,72.847381,"Paradise Building, Shantilal Modi Road, Kandivali West, Mumbai",Mumbai,hospital,3,3.54,44,7,True,+1-753-725-0520x67492,https://bernard-walsh.info/,2026-02-19T07:26:57.818526,12,8,14,10,8,24,18,20
bfc01f26-dff3-4119-bc79-bf290c7ed03e,Namaha Hospital,19.197905,72.8484431,"S V Road, Kandivali West, Mumbai",Mumbai,hospital,3,4.71,38,9,True,+1-737-541-0879x33408,https://www.garcia-carter.com/,2026-02-19T07:26:57.818526,8,4,23,19,25,9,4,17
eed79a72-edbd-4f25-8606-c0df7f1b32bd,Choksi Nursing Home,19.191427,72.844352,"Marve Road, Adarsh Nagar, Malad West, Opposite Nutan School, Mumbai",Mumbai,hospital,3,4.36,60,0,False,844-686-2806x5009,https://www.middleton.com/,2026-02-19T07:26:57.818526,21,7,22,25,20,14,11,16
26ecf759-0fbf-494e-a36a-7037a87e702d,Meeti Lifeline Hospital,19.242916,72.857353,"Rustomjee Complex, Jaywant Savant Road, Near Rustomjee School, Dahisar West, Mumbai",Mumbai,hospital,3,4.91,58,5,True,(740)588-5324x78862,https://www.campbell-jacobs.com/,2026-02-19T07:26:57.818526,6,3,12,0,9,0,21,3
17e7a2f5-af9c-4a3b-8d72-4a92a13b1858,Evershine Ortho & Surgical Hospital,19.1929,72.834065,"21/22, Blue Haven, New Link Road, Evershine Nagar, Malad West, Mumbai",Mumbai,hospital,3,3.51,24,7,True,(646)545-1040x2615,http://www.clark-wallace.com/,2026-02-19T07:26:57.818526,25,24,19,25,10,11,9,15
2a8ce5e3-6c06-422f-b514-b654b52fbed2,Aashapuri Hospital,19.2495,72.866563,"Chamunda Co-Operative Housing Society Ltd, Western Express Highway, Rawalpada, Dahisar East, Mumbai",Mumbai,hospital,3,4.93,14,10,True,339.767.0231x7460,https://www.johnson.com/,2026-02-19T07:26:57.818526,17,16,0,23,17,10,3,19
51f633ed-3907-4d66-a5b8-5992a8f5f216,Sun Hospital,19.1905141,72.8463432,"BJ Patel Road, Opp. SNDT college, Near Liberty Garden, Malad, Kanchpada, Mumbai",Mumbai,hospital,3,4.64,36,9,True,+1-807-460-9319x377,http://www.watson-hobbs.info/,2026-02-19T07:26:57.818526,14,21,3,5,7,5,24,3
e8d098c9-ae53-44f3-8fb3-101d03b9ffda,Savla Hospital,19.1843797,72.8450285,"Malad, Navy Colony, Mamledarwadi, Malad West, Mumbai",Mumbai,hospital,3,3.82,21,5,True,(389)508-7850,https://www.vang.org/,2026-02-19T07:26:57.818526,6,4,0,13,22,5,5,14
be51f3ff-eaf5-47b5-ad59-40d6359c53bf,Vardann Multi Speciality Hospital,19.211703,72.851597,"Arch Gold Apartment, S.V.Road, Poisar, Next to Telephone Exchange, Mumbai",Mumbai,hospital,3,4.19,56,6,False,+1-783-734-9923x0928,https://www.green.com/,2026-02-19T07:26:57.818526,5,13,8,6,20,12,11,25
466baf8d-0768-4ab6-b0f4-3031c6f6f854,Chandra Maternity Hospital,19.2459053,72.850761,"Shanti, I C Colony, Borivali West, Mumbai",Mumbai,hospital,3,3.79,46,7,False,001-302-521-7275x01794,http://www.brock-smith.org/,2026-02-19T07:26:57.818526,20,10,8,4,17,18,12,10
6c311551-5cd1-436f-9f03-14d2f082e3e9,Lotus Eye Hospital,19.10982,72.82763,"Bus Terminus, North South Road, Opp Juhu, Vithal Nagar, Juhu, Mumbai",Mumbai,hospital,3,4.25,22,9,True,8575395832,https://www.schneider-smith.com/,2026-02-19T07:26:57.818526,6,20,1,19,4,24,22,0
df5de81d-6dcb-4111-ac37-3d906ecd87db,Dr. Ashfaque Shah's City Hospital,19.0605847,72.9169906,"Sonapur Road, New Gautam Nagar, Govandi East, Mumbai",Mumbai,hospital,3,3.6,34,1,True,+1-237-520-1617x63056,https://www.mitchell.com/,2026-02-19T07:26:57.818526,18,15,5,23,3,5,2,19
ecb46645-c26d-4eb0-a718-c3a077055d3b,Dadasaheb Gaikwad BMC Hospital,19.076394,72.91527,"Eastern Express Highway, Ramabai Ambedkar Nagar, Mumbai",Mumbai,hospital,3,3.68,31,1,True,904.806.5101,https://jones.net/,2026-02-19T07:26:57.818526,22,13,10,10,5,24,3,10
00480ffa-8ed6-4fdf-8271-edb39dbdf61a,Medicare Hospital,19.108448,72.877743,"Near Petrol Pump, Marol Naka, Andheri Kurla Road, Andheri East, Mumbai",Mumbai,hospital,3,4.08,44,0,True,552.984.1118,https://martinez-mitchell.com/,2026-02-19T07:26:57.818526,16,22,16,1,0,25,2,6
d1598cd4-a0f6-4e0d-986b-ae29000eddb0,Chandra Maternity Hospital,19.042245,72.894166,"Door No. 10, 1, Mahul Road, Laxmi Colony, Tolaram Colony, Chembur, Mumbai",Mumbai,hospital,3,3.67,55,5,True,(435)765-7454x11814,http://walker-cardenas.com/,2026-02-19T07:26:57.818526,12,6,12,7,18,1,15,20
ed8d78f1-a196-453a-aea6-98c81b6b40a8,CritiCare Hospital,19.1180803,72.8505516,"Besides SBI, Telli Galli, Andheri East, Mumbai",Mumbai,hospital,3,4.02,32,8,True,(772)634-9031,https://www.perez.com/,2026-02-19T07:26:57.818526,5,3,16,10,3,22,11,0
3ab3ea6e-56b0-409c-a993-3eaec4ee6259,Dr. Sanjanwala Hospital,19.1054972,72.8481238,"G B Indulkar Road, Vishnu Prasad Society, Navpada, Vile Parle East, Mumbai",Mumbai,hospital,3,4.94,39,2,True,808.907.3749,http://www.kramer-lee.net/,2026-02-19T07:26:57.818526,23,8,12,23,24,6,7,7
9749c59c-28e3-46f4-8410-ffb34624fa39,Mrudula Hospital,19.1517439,72.9458994,"MD Kini Road, Nahur, Friends Colony, Bhandup East, Mumbai",Mumbai,hospital,3,3.61,30,5,True,+1-525-217-5369x4162,https://www.chavez-shea.org/,2026-02-19T07:26:57.818526,21,7,17,23,3,2,2,24
46c7c040-8308-4eae-887e-f41a597c8847,Sona Maternity and Surgical Nursing Home,19.07815,72.916753,"Kirol Gaon, Ramabai Ambedkar Nagar, Mankur, Mumbai",Mumbai,hospital,3,4.27,54,5,False,286.871.9701x6837,https://www.graves-stevens.com/,2026-02-19T07:26:57.818526,13,12,15,2,4,9,25,12
90089262-23cb-4c3e-9acf-eba9ca4ebdc1,City Hospital,19.1433169,72.8431331,"Ripon Apartment, 176, 1st Floor, Tulsi Pipe Road, Mumbai",Mumbai,hospital,3,3.63,41,6,True,(581)992-9533,https://wilson.biz/,2026-02-19T07:26:57.818526,14,21,11,14,0,25,22,20
d81f25ef-8bba-4523-9d62-11b3bae48567,Subhash Hospital,19.0826988,72.8816976,"LBS Road, Bail Bajar, Saki Naka, Mumbai",Mumbai,hospital,3,4.87,20,4,True,2856038897,http://anderson.com/,2026-02-19T07:26:57.818526,11,13,22,16,23,0,1,8
9ddc1790-5b7d-4fa3-9091-363722af793d,Lions Club Medical Centre General Hospital,19.0615419,72.8725536,"LBS Road, Kurla West, Kurla, Mumbai",Mumbai,hospital,1,4.12,58,6,True,797.460.0419,https://www.thomas-brown.com/,2026-02-19T07:26:57.818526,10,15,2,2,12,13,1,8
408f725a-9f21-4e5e-8aee-45b686eaf0a3,Buddh Colony BMC Hospital,19.0797861,72.8827185,"88, New Hall Road, Jai Ambika Nagar, Christian Gaon, Kurla West, Mumbai",Mumbai,hospital,3,4.83,57,9,True,(584)518-5118x2315,https://stuart.com/,2026-02-19T07:26:57.818526,23,13,12,15,15,2,8,13
cff83084-8f21-4bc5-8087-3e7e234c0c11,Kohinoor Hospital,19.064667,72.835138,"513, Linking Road, Khar, Pali Village, Khar West, Mumbai",Mumbai,hospital,3,3.93,22,2,True,3102516835,https://wallace.com/,2026-02-19T07:26:57.818526,23,8,11,9,5,20,18,17
d2d10e37-2cbf-40cf-b495-a299fdb6da05,Zobiya Hospital Maternity Home,19.1072994,72.8931541,"RM House, Khairani Road, Near Jama Masjid, Yadav Nagar, Chandivali, Powai, Mumbai",Mumbai,hospital,3,3.71,51,2,True,(623)407-3081x064,http://stephens.com/,2026-02-19T07:26:57.818526,13,23,14,16,11,7,5,9
1304ed48-2dbd-40fc-9d39-9de06be0f550,Jogeshwari Hospital,19.1358754,72.8446193,"Anmol Apartment, Ground Floor, Sankar Road, Jogeshwari West, Mumbai",Mumbai,hospital,3,4.79,11,2,True,001-753-474-0310,http://www.green-rodriguez.com/,2026-02-19T07:26:57.818526,19,24,5,17,8,16,21,8
f553d39c-1320-4973-b256-669d3ffec5a7,Kankal Hospital Child Specialist,19.068348,72.901948,"Pestom Sagar Road, Number 2, Chembur West, Asha Nagar, Mumbai",Mumbai,hospital,3,4.7,19,3,True,3207655024,http://www.gonzales-rice.com/,2026-02-19T07:26:57.818526,9,3,3,7,5,13,1,25
063b2ee9-fd94-4560-aa9c-61617ad98aea,Sapna Maternity and General Hospital,19.1026186,72.8934892,"Kherani Road, Nair Wadi, Asalfa, Mumbai",Mumbai,hospital,1,4.15,20,1,True,+1-725-443-7999x4087,https://www.erickson-pierce.info/,2026-02-19T07:26:57.818526,6,9,8,16,10,6,11,21
357ad60e-2243-4818-af15-f550107b41b4,Dr. Chhajed Surgerical & Maternity Hospital,19.1023801,72.8914583,"Ram Niwas Mohili Village, Saki Naka, Mumbai",Mumbai,hospital,3,3.8,44,8,False,(593)695-8158,http://kelly.com/,2026-02-19T07:26:57.818526,9,20,15,4,24,17,18,15
e60adedc-771f-4c78-ab83-1a989466247a,Sai Hospital,19.054452,72.891364,"Vikas Building Shree Chambers, Ganesh Co-operative Housing LTD, Sion - Trombay Road, Sindhi Society, Chembur, Mumbai",Mumbai,hospital,3,4.13,10,3,False,734.405.9365x832,http://www.harris.net/,2026-02-19T07:26:57.818526,8,19,16,14,20,12,10,2
5db409cb-3244-4b73-b28c-007a12817bad,Muskaan Hospital,19.078367,72.880408,"Opposite Quality Bakery, Near Shalimar Hotel, Swadeshi Mills Road, Kurla West, Kurla, Mumbai",Mumbai,hospital,3,3.69,60,9,True,3656460439,https://www.macdonald-green.info/,2026-02-19T07:26:57.818526,17,2,10,13,10,13,14,5
7d2cc5fd-34f3-4fa5-a32b-7e313cf8e6c1,DNA Hospital,19.1394176,72.8596914,"Jogeshwari - Vikhroli Link Road, Anand Nagar, Jogeshwari East, Mumbai",Mumbai,hospital,3,4.75,49,0,False,(791)250-1809x466,http://www.clark.com/,2026-02-19T07:26:57.818526,25,22,13,20,21,9,13,23
22cce2c7-a7d2-41f0-8a55-50f3d7374982,Pasaydan Hospital and Trust,19.0929208,72.9038731,"Bhatwadi, Bhim Nagar, Barve Nagar, Ghatkopar West, Mumbai",Mumbai,hospital,3,4.83,17,6,True,6493476016,https://taylor.com/,2026-02-19T07:26:57.818526,1,21,9,21,16,7,1,14
bc9982c4-fc32-44ea-abc2-ebec3b54a644,Amarnath Multidisciplinary Children's Hospital,19.0492423,72.9060511,"Baman Apartment, Sion - Trombay Road, Chembur, Mumbai",Mumbai,hospital,3,4.25,52,2,True,6363327618,http://www.boyd.com/,2026-02-19T07:26:57.818526,19,22,0,11,17,8,8,20
169d35fa-9833-4325-b959-003e3121f776,Cuddles N Care Pediatric Hospital,19.1173421,72.8841859,"Blue Fortuna, Military Road, Sankara Nagar, Marol, Andheri East, Mumbai",Mumbai,hospital,3,4.48,33,4,True,362-888-3244x25477,http://mueller-murray.com/,2026-02-19T07:26:57.818526,3,14,22,20,18,15,1,16
b84bdae1-369a-4965-8052-898f76e0d6da,Habib Hospital,19.078247,72.880101,"AH Wadia Marg, Old Agra Road, Off, LBS Road, Opp. Shalimar Hotel, Kurla West, Mumbai",Mumbai,hospital,3,4.73,47,0,True,711.925.1150,http://baker.com/,2026-02-19T07:26:57.818526,5,19,16,8,7,14,19,15
d7298a4c-3599-498c-9dd8-f3d6130da749,Shiv Hospital,19.0411897,72.8940869,"Plot No.16, Prem Nivas, Mahul Road, Laxmi Colony, Chembur, Near Ashish Theatre, Mumbai",Mumbai,hospital,3,4.44,45,1,True,(831)785-2676,https://thomas-reid.com/,2026-02-19T07:26:57.818526,5,9,17,18,24,6,25,17
bdf8cf8f-5e18-470e-976b-ec38f130eca6,Ruby Hospital,19.116499,72.931802,"Seth Govindram Jolly Marg, Group 2, Sona Intp Colony, Tagore Nagar, Vikhroli, Mumbai",Mumbai,hospital,3,4.53,36,2,True,959.702.2209x237,https://www.yoder-blankenship.com/,2026-02-19T07:26:57.818526,7,22,24,2,13,11,12,15
39122248-54f7-44ff-9a5c-7c7aec3ea750,RCF Hospital,19.040567,72.897252,"Behind Ashish Theater, Tolaram Colony, RCF Colony, Chembur, Mumbai",Mumbai,hospital,3,4.45,20,1,True,978.657.1875,http://hodges-wood.com/,2026-02-19T07:26:57.818526,10,18,11,23,16,8,15,5
67dc891f-875f-4bab-b16c-87ce8674d72e,Uma Hospital,19.094566,72.8870507,"Dosti Building, D'souza Nagar, 90 Feet Road, Mayfair Industrial Area, Sakinaka, Andheri East, Mumbai",Mumbai,hospital,3,4.75,44,2,False,001-465-400-8546x8422,https://www.marsh.com/,2026-02-19T07:26:57.818526,14,16,12,1,20,17,6,14
5fdab00c-5126-480c-a01c-e03d5edc4f73,Alphine Life Solutions General Hospital,19.072612,72.871065,"Office No. 701, Trade Center, Bandra Kurla Complex, Opp. MTNL, Bandra (East), Mumbai",Mumbai,hospital,1,3.86,60,1,False,913.730.9309x97526,http://spears.com/,2026-02-19T07:26:57.818526,10,10,0,13,16,12,18,6
d59459d3-1567-41f3-9eaf-ccce00fd3a30,Mahavir Hospital,19.0632122,72.9197954,"Baji Prabhu Deshpande Road, Govandi West, Phase 1, Shivaji Nagar, Mumbai",Mumbai,hospital,3,3.97,32,2,True,736.764.0088,http://barker.com/,2026-02-19T07:26:57.818526,15,8,24,0,19,10,21,5
5aa093f4-db42-467e-ac36-1ade4cc150f9,Mangal Multispeciality Hospital,19.0834657,72.8395008,"Harihar Niwas, Besant Road, Santacruz West, Mumbai",Mumbai,hospital,3,4.99,48,4,False,001-979-565-6789x02737,https://roth.com/,2026-02-19T07:26:57.818526,0,10,3,4,8,2,10,13
46b73709-b0fe-4d32-9600-a8dc2ec70515,SRV Hospital,19.1589907,72.8492265,"Kamal Charan Building, 180, Road Number 2, Jawahar Nagar, Goregaon West, Mumbai",Mumbai,hospital,3,3.75,45,9,True,(471)329-7011x072,https://marshall.org/,2026-02-19T07:26:57.818526,12,4,20,10,22,3,24,20
555d2532-3816-48ee-838c-78036b32f94e,Suvidha Hospital & PolyClinic,19.1566348,72.8466609,"Jawahar Nagar, Goregaon West, Mumbai",Mumbai,hospital,3,4.11,53,5,True,5826094900,https://www.wells-schneider.com/,2026-02-19T07:26:57.818526,2,11,25,9,15,22,9,16
bb20857f-929c-43b9-930f-f8d5b6f636e8,Dr. Wagh Maternity Hospital,19.101669,72.848999,"Chittaranjan Road, Satsang CHSL, Navpada, Park Road, Vile Parle, Mumbai",Mumbai,hospital,3,4.68,53,8,True,435.269.1585x69269,https://owens-simmons.com/,2026-02-19T07:26:57.818526,25,7,19,20,15,8,18,12
afd2a558-4fd2-49e0-a832-7a568b706f07,Santrupti Hospital,19.053227,72.876813,"Flat No.5/6 Sheetal Building, Narayan Nagar, Chunabhatti East, Mumbai",Mumbai,hospital,3,3.87,19,9,True,898-875-5733,http://www.howard.biz/,2026-02-19T07:26:57.818526,23,19,1,12,10,19,18,20
164f38d5-a930-45df-8a47-b733528f391d,Naval Hospital,19.132448,72.925483,"Dockyard Goi Employees, N C H Colony, Kanjurmarg West, Bhandup West, Mumbai",Mumbai,hospital,3,4.63,19,9,True,564.713.2279,http://www.bentley.org/,2026-02-19T07:26:57.818526,8,16,11,25,20,18,11,9
9003f346-3c2a-49ce-9dc7-257ef1eb08fe,Sunridges Speciality Hospital,19.103219,72.834862,"V. L Vaikunthlal Mehta Road, JVPD Scheme, Vile Parle",Mumbai,hospital,3,4.53,38,2,True,(448)480-1411,http://www.keller.com/,2026-02-19T07:26:57.818526,4,13,1,10,2,22,8,5
8df2b2ba-c051-4a9a-a450-a9290b231a4f,Masoom Child Hospital,19.0818439,72.8821058,"New Dwarkapuri Building, LBS Road, Next To Subiksha, Christian Gaon, Kurla, Mumbai",Mumbai,hospital,3,3.86,35,7,False,320.952.6351,http://www.pope.biz/,2026-02-19T07:26:57.818526,17,24,7,9,18,0,25,7
52816a43-51db-486a-8e00-5185c60d93ff,Balthakra Sahara Jogeshwari Hospital,19.1369167,72.8564586,"Caves Road, Janta Nagar, Gandhi Nagar Society, Harijan Nagar Nagar, Jogeshwari East, Mumbai",Mumbai,hospital,3,4.94,25,4,True,909.281.5145x44318,http://castro.com/,2026-02-19T07:26:57.818526,13,6,20,10,5,11,2,0
e9e0fff8-4c3a-4513-a100-214aa4c32f1f,Zen Multi Speciality Hospital,19.0559349,72.8969651,"Plot No 425, 10th Road, Near Sandu Garden, Chembur Gaothan, Chembur, Mumbai",Mumbai,hospital,3,4.16,35,0,False,(917)246-6621x4902,https://steele.net/,2026-02-19T07:26:57.818526,9,8,6,4,20,14,12,17
78ca5ee2-01ee-48d5-87d1-217f352f908f,Shrimati Diwaliben Mohanlal Mehta Maa Sarvasadharan Rugnalay Hospital,19.0619918,72.8967193,"Postal Colony Road, Chembur East, Postal Colony, Mumbai",Mumbai,hospital,3,3.85,18,10,True,(477)263-6229,http://evans.com/,2026-02-19T07:26:57.833657,9,2,18,6,25,10,10,20
b855076e-03c4-4ff4-9e90-f694baa27f7c,Ruby Hospital,19.1447706,72.8431122,"Sufi Sayed Kamal Ahmed Marg, Khoja Society, Vaishali Nagar, Jogeshwari, Mumbai",Mumbai,hospital,3,4.09,22,1,False,001-449-933-9324x212,https://barber.com/,2026-02-19T07:26:57.833657,5,15,25,12,20,12,15,4
467d9658-84fb-43f9-9aed-a48db062e7a7,Chandra Hospital,19.0413817,72.8947434,"9-1, Laxmi Colony, Tolaram Colony, RCF Colony, Chembur, Mumbai",Mumbai,hospital,3,4.45,23,10,True,(603)943-0510x9367,https://simpson-jackson.com/,2026-02-19T07:26:57.833657,5,8,11,12,1,5,4,17
e17e96bb-75a3-4e3f-9b5d-59d930f6c2fb,Noor Nursing Home,19.1437117,72.8426357,"Mathra Apartment, Swami Vivekanand Marg, Beside Jain Mandir, Jogeshwari, Mumbai",Mumbai,hospital,3,4.09,59,4,True,678-626-8480,http://www.kerr.biz/,2026-02-19T07:26:57.833657,16,18,11,20,10,1,13,1
09ae043d-fa3c-452f-bc27-a076ec119a10,Shree Hospital,19.0605329,72.9000956,"Near Station, Ambedkar Garden, 19th Road, D Marg, Chembur, Mumbai",Mumbai,hospital,3,4.69,40,0,True,(757)826-9446x6851,http://hayden.com/,2026-02-19T07:26:57.833657,13,17,3,7,9,22,22,19
8ff35f66-4df5-4a46-96bf-76d876b85f2e,Prathamesh Hospital,19.052772,72.87496,"Akansha Building, VN Purav Marg, Opp. Muncipal Hospital, Chunabhatti, Mumbai",Mumbai,hospital,3,4.84,30,7,True,961-457-3842x0093,http://www.jones.com/,2026-02-19T07:26:57.833657,7,24,0,15,2,21,10,14
8738d2c3-7c78-451c-b5a9-3e00c8a62c6e,Central Hospital & Child Care Centre,19.1002971,72.8829976,"Behind Sakinaka Telephone Exchange, Safed Pul, Saki Naka, Mumbai",Mumbai,hospital,3,4.64,23,4,True,534-603-4423x14945,http://www.soto.com/,2026-02-19T07:26:57.833657,6,16,16,22,15,0,16,3
84ba1936-1186-4b28-9737-0a164b0dd704,Apex Multi Speciality Hospital,19.0994867,72.8916481,"Raza Estate, Opp BMC School, Andheri Ghatkopar Link Road, Andheri East, Mumbai",Mumbai,hospital,3,3.92,48,8,True,591.710.2293x61847,https://glover.com/,2026-02-19T07:26:57.833657,24,8,5,19,22,14,22,14
e876e276-2c85-447c-8507-2ea170394fa7,Mohili Village Municipal Hospital,19.097922,72.892138,"Sir Mathuradas Vasanji Road, Lokmanya Tilak Nagar, Saki Naka, Mumbai",Mumbai,hospital,3,4.38,53,7,True,736.560.8567x3982,https://www.meadows.net/,2026-02-19T07:26:57.833657,1,12,21,22,14,23,24,21
d8d7c9d4-18ca-4f1c-bec0-6ffe783db865,Shalyak Hospital,19.1372927,72.8541522,"S. K. Apartment, Building, 2, 10, Dalwal Compound Gumpha Road, Near Police Station, Bandrekar Wadi, Jogeshwari East, Mumbai",Mumbai,hospital,3,4.19,40,7,True,(584)873-9443,https://www.glass.net/,2026-02-19T07:26:57.833657,17,22,9,21,10,19,9,23
f285b73a-f988-4755-ac9c-b5a072ac4035,Hajari Hospital,19.129543,72.853012,"Bin Apartment, Natwar Nagar, Mogra Village, Jogeshwari East, Near Bhandari Bank, Mumbai",Mumbai,hospital,3,4.46,59,9,True,8887461747,https://www.alexander.com/,2026-02-19T07:26:57.833657,3,0,11,17,8,1,21,18
64464c49-09f7-45bc-9323-b31eaf93511a,Fathima Children Hospital & Criticare Centre,19.1450501,72.8436497,"Dreamland Apartments, 1st, Govindji Shroff Marg, Vaishali Nagar, Jogeshwari, Mumbai",Mumbai,hospital,3,3.59,44,9,True,918.450.7886x05256,http://www.abbott.com/,2026-02-19T07:26:57.833657,4,12,2,25,14,18,8,2
a42ebd7c-8435-4c51-9ab2-c38329e73d81,Devaki Hospital,19.1403995,72.9283565,"Quarry Road, Bhandup, JM Nagar, Ganesh Nagar, Bhandup West, Mumbai",Mumbai,hospital,3,3.74,52,1,True,(799)826-4797,https://www.pham-cox.info/,2026-02-19T07:26:57.833657,9,20,13,16,2,8,24,14
9f3e16e1-49ab-4658-9868-455b2b5bceb8,Asmira Hospital,19.1070662,72.8920753,"Khairani Road, Ansa Industrial Estate, Chandivali, Asalpha, Mumbai",Mumbai,hospital,3,4.58,15,0,True,+1-583-758-5051x44180,https://www.wheeler.com/,2026-02-19T07:26:57.833657,5,21,16,2,1,7,19,16
f6902f4a-cd59-46eb-a2c5-2c1eb64ec0b6,Shashikant Hospital,19.061966,72.901475,"B, 82, 72, Govandi Station Road, Deonar, Chembur, Mumbai",Mumbai,hospital,3,4.35,49,10,True,(223)274-4939x508,http://romero.org/,2026-02-19T07:26:57.833657,18,12,2,7,15,20,5,16
bd9cecd9-0879-49bc-8232-f1141740b4b3,Shrenik Hospital and Maternity House,19.1438077,72.9370628,"Bhandup Station Road, Bhandup, Dina Bama Estate, Bhandup West, Mumbai",Mumbai,hospital,3,4.39,25,0,True,2679390352,http://burnett-morris.com/,2026-02-19T07:26:57.833657,2,9,5,18,6,19,5,6
6ae8ef81-ae89-471c-bb01-09e34ffcc6f3,Jeevan Jyot Hospital and Nursing Home,19.0636814,72.9199586,"Shivaji Nagar, Govandi West, Phase 1, Shivaji Nagar, Mumbai",Mumbai,hospital,3,4.95,44,10,True,6444573477,http://martinez-beasley.org/,2026-02-19T07:26:57.833657,13,14,10,18,4,21,2,6
e099289b-b312-4f82-938f-78c171b437b0,Dr. Sanjay Shah Hospital,18.959185,72.823862,"Khemraj Srikrishna Das Marg, Grant Road, Khetwadi, Girgaon, Mumbai",Mumbai,hospital,3,3.69,55,7,True,251.466.8256x52234,https://www.taylor-mitchell.com/,2026-02-19T07:26:57.833657,19,20,10,10,18,21,22,20
beb077d2-776b-4ca9-8655-5027c9f7876a,Suryakant Wagal Maternity Hospital,18.9513853,72.8236501,"Zaobawadi Road, Marine Lines East, Thakurdwar, Kalbadevi, Mumbai",Mumbai,hospital,3,3.63,17,2,True,+1-507-677-5174x1156,http://www.foster.com/,2026-02-19T07:26:57.833657,16,16,15,18,16,11,21,13
bd66dca9-b457-4a57-83ca-429c60b08d07,Gorai Naka Nalasopara Zoya Hospital,19.012455,72.835058,"R K Madani Building, Babasaheb Ambedkar Nagar, Mumbai",Mumbai,hospital,3,3.85,24,9,True,001-336-276-1694x602,https://www.riley-kennedy.net/,2026-02-19T07:26:57.833657,21,15,18,4,13,5,7,18
8d8a192b-54ea-4f78-ae6a-d012d9a03f59,Kalajot Hospital,18.923038,72.832811,"Devidas Mansion, 4, Behind Taj Hotel, Apollo Bandar, Colaba, Mumbai",Mumbai,hospital,3,4.34,33,0,True,726.497.5384x79941,https://cowan.biz/,2026-02-19T07:26:57.833657,9,7,15,20,14,19,9,21
